time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-10-29 00:00:00+00:00,1,1,,
2024-11-04 00:00:00+00:00,1,1,6.0,1.0
2024-11-05 00:00:00+00:00,2,1,,
2024-11-07 00:00:00+00:00,1,1,,
